Protocol/Results,PairID,PMCID,ChecklistItem,Reported,Split
Protocol,6,PMC3751729,31c_Sharing_Materials,0,train
Protocol,6,PMC3751729,31d_Sharing_Data,0,train
Protocol,6,PMC3751729,31e_Sharing_Code,0,train
Protocol,6,PMC3751729,32_Informed_consent_materials,0,train
Protocol,6,PMC3751729,33_Biological_specimens,0,train
Protocol,6,PMC3751729,34_Flow,0,train
Protocol,6,PMC3751729,35a_Recruitment_dates,0,train
Protocol,6,PMC3751729,35b_Followup_dates,0,train
Protocol,6,PMC3751729,35c_Stopping,0,train
Protocol,6,PMC3751729,36_Baseline_data,0,train
Protocol,6,PMC3751729,37a_Analysis_Numbers,0,train
Protocol,6,PMC3751729,38a_Outcome_results,0,train
Protocol,6,PMC3751729,38b_Binary_results,0,train
Protocol,6,PMC3751729,39_Ancillary_results,0,train
Protocol,6,PMC3751729,40_Harms_results,0,train
Protocol,6,PMC3751729,41_Generalizability,0,train
Protocol,7,PMC6311046,1a_Title_Randomized,1,train
Protocol,7,PMC6311046,1b_Title_Type,0,train
Protocol,7,PMC6311046,1c_Title_Framework,0,train
Protocol,7,PMC6311046,1d_Title_Centers,1,train
Protocol,7,PMC6311046,1e_Title_Population,1,train
Protocol,7,PMC6311046,1f_Title_Intervention,1,train
Protocol,7,PMC6311046,1g_Title_Acronym,1,train
Protocol,7,PMC6311046,2_Abstract_structured,1,train
Protocol,7,PMC6311046,3a_Registry_number,1,train
Protocol,7,PMC6311046,3b_Protocol_access,0,train
Protocol,7,PMC6311046,4_Funding,1,train
Protocol,7,PMC6311046,5a_Sponsor,1,train
Protocol,7,PMC6311046,5b_Contributors_roles,1,train
Protocol,7,PMC6311046,5c_Oversight_committees,0,train
Protocol,7,PMC6311046,7_Objectives,1,train
Protocol,7,PMC6311046,8a_Design_Type,0,train
Protocol,7,PMC6311046,8b_Design_Framework,0,train
Protocol,7,PMC6311046,8c_Design_Centers,1,train
Protocol,7,PMC6311046,8d_Design_Ratio,1,train
Protocol,7,PMC6311046,9_Setting,1,train
Protocol,7,PMC6311046,10a_Participants_inclusion,1,train
Protocol,7,PMC6311046,10b_Center_interventionist_inclusion,0,train
Protocol,7,PMC6311046,11a_Intervention_Description,1,train
Protocol,7,PMC6311046,11b_Intervention_Modification,0,train
Protocol,7,PMC6311046,11c_Intervention_Monitoring,1,train
Protocol,7,PMC6311046,11d_Intervention_Concomitant,1,train
Protocol,7,PMC6311046,12a_Outcomes_Definitions,1,train
Protocol,7,PMC6311046,12b_Outcomes_Changes,0,train
Protocol,7,PMC6311046,13_Participant_timeline,1,train
Protocol,7,PMC6311046,14a_Sample_size,1,train
Protocol,7,PMC6311046,14b_Sample_Calculation,1,train
Protocol,7,PMC6311046,15_Recruitment,1,train
Protocol,7,PMC6311046,16a_Randomization_Generation,1,train
Protocol,7,PMC6311046,16b_Randomization_Type,1,train
Protocol,7,PMC6311046,16c_Randomization_Block_size,1,train
Protocol,7,PMC6311046,16d_Randomization_Strata,1,train
Protocol,7,PMC6311046,16e_Allocation_Mechanism,1,train
Protocol,7,PMC6311046,16f_Allocation_Concealment,1,train
Protocol,7,PMC6311046,16g_Personnel_Sequence,0,train
Protocol,7,PMC6311046,16h_Personnel_Enrollment,1,train
Protocol,7,PMC6311046,17a_Masking_People_masked,0,train
Protocol,7,PMC6311046,17b_Masking_Not_masked,0,train
Protocol,7,PMC6311046,17c_Masking_Type,1,train
Protocol,7,PMC6311046,17d_Masking_Unblinding,0,train
Protocol,7,PMC6311046,17e_Masking_Similarity,0,train
Protocol,7,PMC6311046,18a_Data_Collection,1,train
Protocol,7,PMC6311046,18b_Data_Retention,1,train
Protocol,7,PMC6311046,19_Data_Management,1,train
Protocol,7,PMC6311046,20a_Statistical_methods_Outcomes,1,train
Protocol,7,PMC6311046,20b_Statistical_methods_Other_Analyses,0,train
Protocol,7,PMC6311046,20c_Statistical_methods_Analysis_population,1,train
Protocol,7,PMC6311046,20d_Statistical_methods_Missing_data,0,train
Protocol,7,PMC6311046,21a_Data_monitoring_committee,1,train
Protocol,7,PMC6311046,21b_Interim_analyses,0,train
Protocol,7,PMC6311046,21c_Stopping_guidelines,0,train
Protocol,7,PMC6311046,22_Harms_non-systematic,0,train
Protocol,7,PMC6311046,23_Auditing,0,train
Protocol,7,PMC6311046,24_Ethics,1,train
Protocol,7,PMC6311046,25_Amendments,1,train
Protocol,7,PMC6311046,26a_Consent_Obtaining,1,train
Protocol,7,PMC6311046,26b_Consent_Provisions,0,train
Protocol,7,PMC6311046,27_Confidentiality,1,train
Protocol,7,PMC6311046,28_Financial_interests,1,train
Protocol,7,PMC6311046,29_Data_access,1,train
Protocol,7,PMC6311046,30_Post_trial_care,0,train
Protocol,7,PMC6311046,31a_Dissemination,1,train
Protocol,7,PMC6311046,31b_Authorship,0,train
Protocol,7,PMC6311046,31c_Sharing_Materials,1,train
Protocol,7,PMC6311046,31d_Sharing_Data,1,train
Protocol,7,PMC6311046,31e_Sharing_Code,0,train
Protocol,7,PMC6311046,32_Informed_consent_materials,0,train
Protocol,7,PMC6311046,33_Biological_specimens,0,train
Protocol,7,PMC6311046,34_Flow,0,train
Protocol,7,PMC6311046,35a_Recruitment_dates,1,train
Protocol,7,PMC6311046,35b_Followup_dates,0,train
Protocol,7,PMC6311046,35c_Stopping,0,train
Protocol,7,PMC6311046,36_Baseline_data,0,train
Protocol,7,PMC6311046,37a_Analysis_Numbers,0,train
Protocol,7,PMC6311046,38a_Outcome_results,0,train
Protocol,7,PMC6311046,38b_Binary_results,0,train
Protocol,7,PMC6311046,39_Ancillary_results,0,train
Protocol,7,PMC6311046,40_Harms_results,0,train
Protocol,7,PMC6311046,41_Generalizability,0,train
Protocol,8,PMC4219009,1a_Title_Randomized,1,train
Protocol,8,PMC4219009,1b_Title_Type,0,train
Protocol,8,PMC4219009,1c_Title_Framework,0,train
Protocol,8,PMC4219009,1d_Title_Centers,0,train
Protocol,8,PMC4219009,1e_Title_Population,1,train
Protocol,8,PMC4219009,1f_Title_Intervention,1,train
Protocol,8,PMC4219009,1g_Title_Acronym,0,train
Protocol,8,PMC4219009,2_Abstract_structured,1,train
Protocol,8,PMC4219009,3a_Registry_number,1,train
Protocol,8,PMC4219009,3b_Protocol_access,0,train
Protocol,8,PMC4219009,4_Funding,1,train
Protocol,8,PMC4219009,5a_Sponsor,0,train
Protocol,8,PMC4219009,5b_Contributors_roles,1,train
Protocol,8,PMC4219009,5c_Oversight_committees,0,train
Protocol,8,PMC4219009,7_Objectives,1,train
Protocol,8,PMC4219009,8a_Design_Type,1,train
Protocol,8,PMC4219009,8b_Design_Framework,1,train
Protocol,8,PMC4219009,8c_Design_Centers,1,train
Protocol,8,PMC4219009,8d_Design_Ratio,1,train
Protocol,8,PMC4219009,9_Setting,1,train
Protocol,8,PMC4219009,10a_Participants_inclusion,1,train
Protocol,8,PMC4219009,10b_Center_interventionist_inclusion,1,train
Protocol,8,PMC4219009,11a_Intervention_Description,1,train
Protocol,8,PMC4219009,11b_Intervention_Modification,0,train
Protocol,8,PMC4219009,11c_Intervention_Monitoring,1,train
Protocol,8,PMC4219009,11d_Intervention_Concomitant,1,train
Protocol,8,PMC4219009,12a_Outcomes_Definitions,1,train
Protocol,8,PMC4219009,12b_Outcomes_Changes,0,train
Protocol,8,PMC4219009,13_Participant_timeline,1,train
Protocol,8,PMC4219009,14a_Sample_size,1,train
Protocol,8,PMC4219009,14b_Sample_Calculation,1,train
Protocol,8,PMC4219009,15_Recruitment,1,train
Protocol,8,PMC4219009,16a_Randomization_Generation,1,train
Protocol,8,PMC4219009,16b_Randomization_Type,1,train
Protocol,8,PMC4219009,16c_Randomization_Block_size,1,train
Protocol,8,PMC4219009,16d_Randomization_Strata,1,train
Protocol,8,PMC4219009,16e_Allocation_Mechanism,1,train
Protocol,8,PMC4219009,16f_Allocation_Concealment,0,train
Protocol,8,PMC4219009,16g_Personnel_Sequence,1,train
Protocol,8,PMC4219009,16h_Personnel_Enrollment,1,train
Protocol,8,PMC4219009,17a_Masking_People_masked,1,train
Protocol,8,PMC4219009,17b_Masking_Not_masked,1,train
Protocol,8,PMC4219009,17c_Masking_Type,0,train
Protocol,8,PMC4219009,17d_Masking_Unblinding,0,train
Protocol,8,PMC4219009,17e_Masking_Similarity,0,train
Protocol,8,PMC4219009,18a_Data_Collection,1,train
Protocol,8,PMC4219009,18b_Data_Retention,1,train
Protocol,8,PMC4219009,19_Data_Management,0,train
Protocol,8,PMC4219009,20a_Statistical_methods_Outcomes,1,train
Protocol,8,PMC4219009,20b_Statistical_methods_Other_Analyses,1,train
Protocol,8,PMC4219009,20c_Statistical_methods_Analysis_population,1,train
Protocol,8,PMC4219009,20d_Statistical_methods_Missing_data,0,train
Protocol,8,PMC4219009,21a_Data_monitoring_committee,0,train
Protocol,8,PMC4219009,21b_Interim_analyses,0,train
Protocol,8,PMC4219009,21c_Stopping_guidelines,0,train
Protocol,8,PMC4219009,22_Harms_non-systematic,0,train
Protocol,8,PMC4219009,23_Auditing,0,train
Protocol,8,PMC4219009,24_Ethics,1,train
Protocol,8,PMC4219009,25_Amendments,0,train
Protocol,8,PMC4219009,26a_Consent_Obtaining,1,train
Protocol,8,PMC4219009,26b_Consent_Provisions,0,train
Protocol,8,PMC4219009,27_Confidentiality,1,train
Protocol,8,PMC4219009,28_Financial_interests,1,train
Protocol,8,PMC4219009,29_Data_access,0,train
Protocol,8,PMC4219009,30_Post_trial_care,0,train
Protocol,8,PMC4219009,31a_Dissemination,0,train
Protocol,8,PMC4219009,31b_Authorship,0,train
Protocol,8,PMC4219009,31c_Sharing_Materials,0,train
Protocol,8,PMC4219009,31d_Sharing_Data,0,train
Protocol,8,PMC4219009,31e_Sharing_Code,0,train
Protocol,8,PMC4219009,32_Informed_consent_materials,0,train
Protocol,8,PMC4219009,33_Biological_specimens,0,train
Protocol,8,PMC4219009,34_Flow,0,train
Protocol,8,PMC4219009,35a_Recruitment_dates,1,train
Protocol,8,PMC4219009,35b_Followup_dates,1,train
Protocol,8,PMC4219009,35c_Stopping,0,train
Protocol,8,PMC4219009,36_Baseline_data,0,train
Protocol,8,PMC4219009,37a_Analysis_Numbers,0,train
Protocol,8,PMC4219009,38a_Outcome_results,0,train
Protocol,8,PMC4219009,38b_Binary_results,0,train
Protocol,8,PMC4219009,39_Ancillary_results,0,train
Protocol,8,PMC4219009,40_Harms_results,0,train
Protocol,8,PMC4219009,41_Generalizability,0,train
Protocol,9,PMC3297520,1a_Title_Randomized,0,test
Protocol,9,PMC3297520,1b_Title_Type,0,test
Protocol,9,PMC3297520,1c_Title_Framework,0,test
Protocol,9,PMC3297520,1d_Title_Centers,0,test
Protocol,9,PMC3297520,1e_Title_Population,1,test
Protocol,9,PMC3297520,1f_Title_Intervention,1,test
Protocol,9,PMC3297520,1g_Title_Acronym,0,test
Protocol,9,PMC3297520,2_Abstract_structured,1,test
Protocol,9,PMC3297520,3a_Registry_number,1,test
Protocol,9,PMC3297520,3b_Protocol_access,0,test
Protocol,9,PMC3297520,4_Funding,1,test
Protocol,9,PMC3297520,5a_Sponsor,0,test
Protocol,9,PMC3297520,5b_Contributors_roles,1,test
Protocol,9,PMC3297520,5c_Oversight_committees,0,test
Protocol,9,PMC3297520,7_Objectives,1,test
Protocol,9,PMC3297520,8a_Design_Type,1,test
Protocol,9,PMC3297520,8b_Design_Framework,1,test
Protocol,9,PMC3297520,8c_Design_Centers,1,test
Protocol,9,PMC3297520,8d_Design_Ratio,1,test
Protocol,9,PMC3297520,9_Setting,1,test
Protocol,9,PMC3297520,10a_Participants_inclusion,1,test
Protocol,9,PMC3297520,10b_Center_interventionist_inclusion,0,test
Protocol,9,PMC3297520,11a_Intervention_Description,1,test
Protocol,9,PMC3297520,11b_Intervention_Modification,0,test
Protocol,9,PMC3297520,11c_Intervention_Monitoring,1,test
Protocol,9,PMC3297520,11d_Intervention_Concomitant,0,test
Protocol,9,PMC3297520,12a_Outcomes_Definitions,1,test
Protocol,9,PMC3297520,12b_Outcomes_Changes,0,test
Protocol,9,PMC3297520,13_Participant_timeline,1,test
Protocol,9,PMC3297520,14a_Sample_size,1,test
Protocol,9,PMC3297520,14b_Sample_Calculation,1,test
Protocol,9,PMC3297520,15_Recruitment,1,test
Protocol,9,PMC3297520,16a_Randomization_Generation,1,test
Protocol,9,PMC3297520,16b_Randomization_Type,1,test
Protocol,9,PMC3297520,16c_Randomization_Block_size,1,test
Protocol,9,PMC3297520,16d_Randomization_Strata,0,test
Protocol,9,PMC3297520,16e_Allocation_Mechanism,1,test
Protocol,9,PMC3297520,16f_Allocation_Concealment,1,test
Protocol,9,PMC3297520,16g_Personnel_Sequence,1,test
Protocol,9,PMC3297520,16h_Personnel_Enrollment,0,test
Protocol,9,PMC3297520,17a_Masking_People_masked,1,test
Protocol,9,PMC3297520,17b_Masking_Not_masked,1,test
Protocol,9,PMC3297520,17c_Masking_Type,1,test
Protocol,9,PMC3297520,17d_Masking_Unblinding,1,test
Protocol,9,PMC3297520,17e_Masking_Similarity,0,test
Protocol,9,PMC3297520,18a_Data_Collection,1,test
Protocol,9,PMC3297520,18b_Data_Retention,0,test
Protocol,9,PMC3297520,19_Data_Management,0,test
Protocol,9,PMC3297520,20a_Statistical_methods_Outcomes,1,test
Protocol,9,PMC3297520,20b_Statistical_methods_Other_Analyses,1,test
Protocol,9,PMC3297520,20c_Statistical_methods_Analysis_population,1,test
Protocol,9,PMC3297520,20d_Statistical_methods_Missing_data,1,test
Protocol,9,PMC3297520,21a_Data_monitoring_committee,0,test
Protocol,9,PMC3297520,21b_Interim_analyses,0,test
Protocol,9,PMC3297520,21c_Stopping_guidelines,0,test
Protocol,9,PMC3297520,22_Harms_non-systematic,1,test
Protocol,9,PMC3297520,23_Auditing,0,test
Protocol,9,PMC3297520,24_Ethics,1,test
Protocol,9,PMC3297520,25_Amendments,0,test
Protocol,9,PMC3297520,26a_Consent_Obtaining,1,test
Protocol,9,PMC3297520,26b_Consent_Provisions,0,test
Protocol,9,PMC3297520,27_Confidentiality,0,test
Protocol,9,PMC3297520,28_Financial_interests,1,test
Protocol,9,PMC3297520,29_Data_access,0,test
Protocol,9,PMC3297520,30_Post_trial_care,0,test
Protocol,9,PMC3297520,31a_Dissemination,0,test
Protocol,9,PMC3297520,31b_Authorship,0,test
Protocol,9,PMC3297520,31c_Sharing_Materials,0,test
Protocol,9,PMC3297520,31d_Sharing_Data,0,test
Protocol,9,PMC3297520,31e_Sharing_Code,0,test
Protocol,9,PMC3297520,32_Informed_consent_materials,0,test
Protocol,9,PMC3297520,33_Biological_specimens,0,test
Protocol,9,PMC3297520,34_Flow,0,test
Protocol,9,PMC3297520,35a_Recruitment_dates,0,test
Protocol,9,PMC3297520,35b_Followup_dates,0,test
Protocol,9,PMC3297520,35c_Stopping,0,test
Protocol,9,PMC3297520,36_Baseline_data,0,test
Protocol,9,PMC3297520,37a_Analysis_Numbers,0,test
Protocol,9,PMC3297520,38a_Outcome_results,0,test
Protocol,9,PMC3297520,38b_Binary_results,0,test
Protocol,9,PMC3297520,39_Ancillary_results,0,test
Protocol,9,PMC3297520,40_Harms_results,0,test
Protocol,9,PMC3297520,41_Generalizability,0,test
Protocol,10,PMC3898142,1a_Title_Randomized,1,train
Protocol,10,PMC3898142,1b_Title_Type,0,train
Protocol,10,PMC3898142,1c_Title_Framework,1,train
Protocol,10,PMC3898142,1d_Title_Centers,0,train
Protocol,10,PMC3898142,1e_Title_Population,1,train
Protocol,10,PMC3898142,1f_Title_Intervention,1,train
Protocol,10,PMC3898142,1g_Title_Acronym,1,train
Protocol,10,PMC3898142,2_Abstract_structured,0,train
Protocol,10,PMC3898142,3a_Registry_number,1,train
Protocol,10,PMC3898142,3b_Protocol_access,0,train
Protocol,10,PMC3898142,4_Funding,1,train
Protocol,10,PMC3898142,5a_Sponsor,0,train
Protocol,10,PMC3898142,5b_Contributors_roles,0,train
Protocol,10,PMC3898142,5c_Oversight_committees,0,train
Protocol,10,PMC3898142,7_Objectives,1,train
Protocol,10,PMC3898142,8a_Design_Type,1,train
Protocol,10,PMC3898142,8b_Design_Framework,1,train
Protocol,10,PMC3898142,8c_Design_Centers,1,train
Protocol,10,PMC3898142,8d_Design_Ratio,0,train
Protocol,10,PMC3898142,9_Setting,1,train
Protocol,10,PMC3898142,10a_Participants_inclusion,1,train
Protocol,10,PMC3898142,10b_Center_interventionist_inclusion,1,train
Protocol,10,PMC3898142,11a_Intervention_Description,1,train
Protocol,10,PMC3898142,11b_Intervention_Modification,1,train
Protocol,10,PMC3898142,11c_Intervention_Monitoring,1,train
Protocol,10,PMC3898142,11d_Intervention_Concomitant,1,train
Protocol,10,PMC3898142,12a_Outcomes_Definitions,1,train
Protocol,10,PMC3898142,12b_Outcomes_Changes,0,train
Protocol,10,PMC3898142,13_Participant_timeline,0,train
Protocol,10,PMC3898142,14a_Sample_size,1,train
Protocol,10,PMC3898142,14b_Sample_Calculation,1,train
Protocol,10,PMC3898142,15_Recruitment,1,train
Protocol,10,PMC3898142,16a_Randomization_Generation,1,train
Protocol,10,PMC3898142,16b_Randomization_Type,1,train
Protocol,10,PMC3898142,16c_Randomization_Block_size,1,train
Protocol,10,PMC3898142,16d_Randomization_Strata,1,train
Protocol,10,PMC3898142,16e_Allocation_Mechanism,1,train
Protocol,10,PMC3898142,16f_Allocation_Concealment,1,train
Protocol,10,PMC3898142,16g_Personnel_Sequence,1,train
Protocol,10,PMC3898142,16h_Personnel_Enrollment,1,train
Protocol,10,PMC3898142,17a_Masking_People_masked,1,train
Protocol,10,PMC3898142,17b_Masking_Not_masked,1,train
Protocol,10,PMC3898142,17c_Masking_Type,1,train
Protocol,10,PMC3898142,17d_Masking_Unblinding,0,train
Protocol,10,PMC3898142,17e_Masking_Similarity,0,train
Protocol,10,PMC3898142,18a_Data_Collection,1,train
Protocol,10,PMC3898142,18b_Data_Retention,0,train
Protocol,10,PMC3898142,19_Data_Management,0,train
Protocol,10,PMC3898142,20a_Statistical_methods_Outcomes,1,train
Protocol,10,PMC3898142,20b_Statistical_methods_Other_Analyses,1,train
Protocol,10,PMC3898142,20c_Statistical_methods_Analysis_population,1,train
Protocol,10,PMC3898142,20d_Statistical_methods_Missing_data,1,train
Protocol,10,PMC3898142,21a_Data_monitoring_committee,0,train
Protocol,10,PMC3898142,21b_Interim_analyses,0,train
Protocol,10,PMC3898142,21c_Stopping_guidelines,0,train
Protocol,10,PMC3898142,22_Harms_non-systematic,1,train
Protocol,10,PMC3898142,23_Auditing,0,train
Protocol,10,PMC3898142,24_Ethics,1,train
Protocol,10,PMC3898142,25_Amendments,0,train
Protocol,10,PMC3898142,26a_Consent_Obtaining,1,train
Protocol,10,PMC3898142,26b_Consent_Provisions,0,train
Protocol,10,PMC3898142,27_Confidentiality,0,train
Protocol,10,PMC3898142,28_Financial_interests,0,train
Protocol,10,PMC3898142,29_Data_access,0,train
Protocol,10,PMC3898142,30_Post_trial_care,0,train
Protocol,10,PMC3898142,31a_Dissemination,0,train
Protocol,10,PMC3898142,31b_Authorship,0,train
Protocol,10,PMC3898142,31c_Sharing_Materials,0,train
Protocol,10,PMC3898142,31d_Sharing_Data,0,train
Protocol,10,PMC3898142,31e_Sharing_Code,0,train
Protocol,10,PMC3898142,32_Informed_consent_materials,0,train
Protocol,10,PMC3898142,33_Biological_specimens,0,train
Protocol,10,PMC3898142,34_Flow,0,train
Protocol,10,PMC3898142,35a_Recruitment_dates,1,train
Protocol,10,PMC3898142,35b_Followup_dates,0,train
Protocol,10,PMC3898142,35c_Stopping,0,train
Protocol,10,PMC3898142,36_Baseline_data,0,train
Protocol,10,PMC3898142,37a_Analysis_Numbers,0,train
Protocol,10,PMC3898142,38a_Outcome_results,0,train
Protocol,10,PMC3898142,38b_Binary_results,0,train
Protocol,10,PMC3898142,39_Ancillary_results,0,train
Protocol,10,PMC3898142,40_Harms_results,0,train
Protocol,10,PMC3898142,41_Generalizability,0,train
Protocol,11,PMC6112404,1a_Title_Randomized,1,train
Protocol,11,PMC6112404,1b_Title_Type,0,train
Protocol,11,PMC6112404,1c_Title_Framework,0,train
Protocol,11,PMC6112404,1d_Title_Centers,0,train
Protocol,11,PMC6112404,1e_Title_Population,1,train
Protocol,11,PMC6112404,1f_Title_Intervention,1,train
Protocol,11,PMC6112404,1g_Title_Acronym,0,train
Protocol,11,PMC6112404,2_Abstract_structured,1,train
Protocol,11,PMC6112404,3a_Registry_number,1,train
Protocol,11,PMC6112404,3b_Protocol_access,0,train
Protocol,11,PMC6112404,4_Funding,1,train
Protocol,11,PMC6112404,5a_Sponsor,0,train
Protocol,11,PMC6112404,5b_Contributors_roles,1,train
Protocol,11,PMC6112404,5c_Oversight_committees,1,train
Protocol,11,PMC6112404,7_Objectives,1,train
Protocol,11,PMC6112404,8a_Design_Type,0,train
Protocol,11,PMC6112404,8b_Design_Framework,1,train
Protocol,11,PMC6112404,8c_Design_Centers,1,train
Protocol,11,PMC6112404,8d_Design_Ratio,1,train
Protocol,11,PMC6112404,9_Setting,1,train
Protocol,11,PMC6112404,10a_Participants_inclusion,1,train
Protocol,11,PMC6112404,10b_Center_interventionist_inclusion,0,train
Protocol,11,PMC6112404,11a_Intervention_Description,1,train
Protocol,11,PMC6112404,11b_Intervention_Modification,0,train
Protocol,11,PMC6112404,11c_Intervention_Monitoring,1,train
Protocol,11,PMC6112404,11d_Intervention_Concomitant,1,train
Protocol,11,PMC6112404,12a_Outcomes_Definitions,1,train
Protocol,11,PMC6112404,12b_Outcomes_Changes,0,train
Protocol,11,PMC6112404,13_Participant_timeline,1,train
Protocol,11,PMC6112404,14a_Sample_size,1,train
Protocol,11,PMC6112404,14b_Sample_Calculation,1,train
Protocol,11,PMC6112404,15_Recruitment,1,train
Protocol,11,PMC6112404,16a_Randomization_Generation,0,train
Protocol,11,PMC6112404,16b_Randomization_Type,1,train
Protocol,11,PMC6112404,16c_Randomization_Block_size,0,train
Protocol,11,PMC6112404,16d_Randomization_Strata,1,train
Protocol,11,PMC6112404,16e_Allocation_Mechanism,1,train
Protocol,11,PMC6112404,16f_Allocation_Concealment,1,train
Protocol,11,PMC6112404,16g_Personnel_Sequence,0,train
Protocol,11,PMC6112404,16h_Personnel_Enrollment,1,train
Protocol,11,PMC6112404,17a_Masking_People_masked,1,train
Protocol,11,PMC6112404,17b_Masking_Not_masked,1,train
Protocol,11,PMC6112404,17c_Masking_Type,1,train
Protocol,11,PMC6112404,17d_Masking_Unblinding,0,train
Protocol,11,PMC6112404,17e_Masking_Similarity,1,train
Protocol,11,PMC6112404,18a_Data_Collection,1,train
Protocol,11,PMC6112404,18b_Data_Retention,1,train
Protocol,11,PMC6112404,19_Data_Management,1,train
Protocol,11,PMC6112404,20a_Statistical_methods_Outcomes,1,train
